Name,Description,Start Date,End Date,Multiple Dates or Times,Event Category,Age Range,Owner,Fulfillment Method,Fulfillment Type,Fulfillment Date,Enforce Quantity Limit,Maximum Tickets,Split Groups,Volunteer Event,Volunteers Assigned,Ticket Delivery Method,Ticket Instructions,Ticket Instruction Details,Display On Web,Display Delivery Method,Allow Date Selection,Allow Time Selection,Display Start Date,Display End Date,More Information Title,More Information Url,Web URL,Venue,Address Line 1,Address Line 2,Address Line 3,City,State or Province,Postal Code,County,Market,Metro Area,Country,Contact Name,Contact Email,Contact Phone,TFK Area,TFK Market,TFK Region,Total Requested,Total Distributed,Total Donated,Total Remaining
Athletics vs. New York Yankees,--- MLB: xxx tickets available for the game. Experience the excitement of the game as the teams battle it out on the field!,2025-05-09 19:05:00,2025-05-09 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-09,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. New York Yankees,--- MLB: xxx tickets available for the game. Grab the tickets and get ready for an unforgettable day of baseball action!,2025-05-10 13:05:00,2025-05-10 16:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-09,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. New York Yankees,--- MLB: xxx tickets available for the game. Catch all the action on the diamond and enjoy a home run of excitement!,2025-05-11 13:05:00,2025-05-11 16:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-09,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Los Angeles Angels,--- MLB: xxx tickets available for the game. Celebrate courage on Armed Forces Night with a thrilling match that will have you cheering for every play!,2025-05-19 19:05:00,2025-05-19 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-19,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Los Angeles Angels,--- MLB: xxx tickets available for the game. Celebrate Asian American and Pacific Islander Night with a home run of culture and fun!,2025-05-20 19:05:00,2025-05-20 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-20,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Los Angeles Angels,--- MLB: xxx tickets available for the game. Get ready to hit a home run with excitement!,2025-05-21 19:05:00,2025-05-21 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-21,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Los Angeles Angels,--- MLB: xxx tickets available for the game. Score a stylish cooler bag with your ticket to keep your refreshments chill while you enjoy the action!,2025-05-22 12:35:00,2025-05-22 15:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-22,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Philadelphia Phillies,--- MLB: xxx tickets available for the game. Catch all the action as the home team swings for the fences!,2025-05-23 19:05:00,2025-05-23 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-23,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Philadelphia Phillies,--- MLB: xxx tickets available for the game. Get ready for a home run of a night at the ballpark!,2025-05-24 19:05:00,2025-05-24 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-23,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Philadelphia Phillies,--- MLB: xxx tickets available for the game. Catch the action and enjoy an unforgettable experience at the ballpark!,2025-05-25 13:05:00,2025-05-25 16:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-05-23,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Minnesota Twins,--- MLB: xxx tickets available for the game. Celebrate Lou Gehrig Night with a swing-tastic time and enjoy some special treats!,2025-06-02 19:05:00,2025-06-02 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-02,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Minnesota Twins,--- MLB: xxx tickets available for the game. Catch the excitement as the teams hit it out of the park!,2025-06-03 19:05:00,2025-06-03 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-03,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Minnesota Twins,--- MLB: xxx tickets available for the game. Catch the action and hit it out of the park with thrilling plays and unforgettable moments!,2025-06-04 19:05:00,2025-06-04 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-04,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Minnesota Twins,--- MLB: xxx tickets available for the game. Catch the excitement and enjoy a grand slam of a day at the ballpark!,2025-06-05 12:35:00,2025-06-05 15:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-05,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Baltimore Orioles,--- MLB: xxx tickets available for the game. Swing by for a thrilling night of baseball action!,2025-06-06 19:05:00,2025-06-06 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-06,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Baltimore Orioles,--- MLB: xxx tickets available for the game. Enjoy a spectacular night of baseball followed by a dazzling display of pop postgame fireworks!,2025-06-07 19:05:00,2025-06-07 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-06,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Baltimore Orioles,--- MLB: xxx tickets available for the game. Don’t miss the chance to snag a Brent Rooker bobblehead while enjoying all the fun on the field!,2025-06-08 13:05:00,2025-06-08 16:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-06,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Houston Astros,--- MLB: xxx tickets available for the game. Join for Prostate Cancer Awareness Night and hit a home run for a great cause!,2025-06-16 19:05:00,2025-06-16 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-16,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Houston Astros,--- MLB: xxx tickets available for the game. Catch thrilling plays and unforgettable moments as the excitement unfolds on the field!,2025-06-17 19:05:00,2025-06-17 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-17,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Houston Astros,--- MLB: xxx tickets available for the game. Experience the excitement of the diamond as the teams battle it out for victory!,2025-06-18 19:05:00,2025-06-18 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-18,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Houston Astros,--- MLB: xxx tickets available for the game. Celebrate culture and enjoy a night to remember at the event with special activities that hit it out of the park!,2025-06-19 19:05:00,2025-06-19 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-19,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Cleveland Guardians,--- MLB: xxx tickets available for the game. Experience the thrill of the game and catch every home run!,2025-06-20 19:05:00,2025-06-20 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-20,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Cleveland Guardians,--- MLB: xxx tickets available for the game. Get ready for an evening of home runs and great plays that are sure to be a hit!,2025-06-21 19:05:00,2025-06-21 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-20,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Cleveland Guardians,--- MLB: xxx tickets available for the game. Grab a ticket and score a Mason Miller bobblehead—it's a real catch!,2025-06-22 13:05:00,2025-06-22 16:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-06-20,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. San Francisco Giants,--- MLB: xxx tickets available for the game. Celebrate with the stars and stripes as the sky lights up with patriotic postgame fireworks!,2025-07-04 19:05:00,2025-07-04 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-04,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. San Francisco Giants,--- MLB: xxx tickets available for the game. Get ready to catch some action and enjoy a home run of a night!,2025-07-05 19:05:00,2025-07-05 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-04,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. San Francisco Giants,--- MLB: xxx tickets available for the game. Experience the thrill of the diamond as the teams clash for victory!,2025-07-06 19:05:00,2025-07-06 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-04,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Atlanta Braves,--- MLB: xxx tickets available for the game. Get ready for a home run of a night with exciting plays and unforgettable moments!,2025-07-08 19:05:00,2025-07-08 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-08,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Atlanta Braves,--- MLB: xxx tickets available for the game. Catch all the action on the diamond and enjoy a night full of thrilling plays and home runs!,2025-07-09 19:05:00,2025-07-09 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-09,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Atlanta Braves,--- MLB: xxx tickets available for the game. Get ready to catch a Lawrence Butler Bobblehead – it's a win-win for fans!,2025-07-10 18:05:00,2025-07-10 21:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-10,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Toronto Blue Jays,--- MLB: xxx tickets available for the game. Get ready to hit a home run with thrilling plays and unforgettable moments on the field!,2025-07-11 19:05:00,2025-07-11 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-11,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Toronto Blue Jays,--- MLB: xxx tickets available for the game. Experience the excitement of the ballpark as players swing for the fences!,2025-07-12 19:05:00,2025-07-12 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-11,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Toronto Blue Jays,--- MLB: xxx tickets available for the game. Get ready for a home run of a day at the ballpark!,2025-07-13 13:05:00,2025-07-13 16:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-11,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Seattle Mariners,--- MLB: xxx tickets available for the game. Catch all the action as the players swing for the fences!,2025-07-28 19:05:00,2025-07-28 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-28,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Seattle Mariners,--- MLB: xxx tickets available for the game. Get ready to catch some action and cheer for your team—it's going to be a grand slam of a night!,2025-07-29 19:05:00,2025-07-29 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-29,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Seattle Mariners,--- MLB: xxx tickets available for the game. Get ready for a night of unforgettable plays and excitement that’s a real home run!,2025-07-30 19:05:00,2025-07-30 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-07-30,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Arizona Diamondbacks,--- MLB: xxx tickets available for the game. Don't miss out on a night of home runs and great plays!,2025-08-01 19:05:00,2025-08-01 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-01,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Arizona Diamondbacks,--- MLB: xxx tickets available for the game. Get ready to catch some serious fun and cheer on the team as they aim for a home run!,2025-08-02 19:05:00,2025-08-02 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-01,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Arizona Diamondbacks,--- MLB: xxx tickets available for the game. Grab a backpack and get ready to hit a home run with these fun-filled festivities!,2025-08-03 13:05:00,2025-08-03 16:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-01,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Tampa Bay Rays,--- MLB: xxx tickets available for the game. Get ready to swing into action and enjoy a night of thrilling baseball!,2025-08-11 19:05:00,2025-08-11 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-11,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Tampa Bay Rays,"--- MLB: xxx tickets available for the game. Enjoy a night of gratitude and fun at First Responders Night, where heroes shine on and off the field!",2025-08-12 19:05:00,2025-08-12 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-12,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Tampa Bay Rays,--- MLB: xxx tickets available for the game. Get ready to catch some action on the field!,2025-08-13 19:05:00,2025-08-13 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-13,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Los Angeles Angels,--- MLB: xxx tickets available for the game. Catch the excitement of the game and be part of the action!,2025-08-15 19:05:00,2025-08-15 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-15,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Los Angeles Angels,--- MLB: xxx tickets available for the game. Enjoy a swingin' night filled with baseball and stick around for the spectacular Country Postgame Fireworks that will light up the sky!,2025-08-16 19:05:00,2025-08-16 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-15,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Los Angeles Angels,--- MLB: xxx tickets available for the game. Catch all the action as the teams battle it out on the field—it's a grand slam of excitement!,2025-08-17 13:05:00,2025-08-17 16:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-15,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Detroit Tigers,--- MLB: xxx tickets available for the game. Grab your tickets and step up to the plate for an evening of exhilarating baseball!,2025-08-25 19:05:00,2025-08-25 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-25,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Detroit Tigers,--- MLB: xxx tickets available for the game. Grab a ticket and score a free hat to top off your baseball experience!,2025-08-26 19:05:00,2025-08-26 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-26,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Detroit Tigers,--- MLB: xxx tickets available for the game. Catch the action and feel the excitement as the teams battle it out on the field!,2025-08-27 19:05:00,2025-08-27 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-27,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Texas Rangers,--- MLB: xxx tickets available for the game. Catch the action and enjoy a home run of excitement!,2025-08-29 19:05:00,2025-08-29 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-29,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Texas Rangers,--- MLB: xxx tickets available for the game. Enjoy a night of thrilling baseball action and let the excitement hit a home run!,2025-08-30 19:05:00,2025-08-30 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-29,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Texas Rangers,--- MLB: xxx tickets available for the game. Catch the excitement in the stands as the teams battle it out for victory!,2025-08-31 13:05:00,2025-08-31 16:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-08-29,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Boston Red Sox,--- MLB: xxx tickets available for the game. Join in for Childhood Cancer Awareness Night and help hit cancer out of the park!,2025-09-08 19:05:00,2025-09-08 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-08,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Boston Red Sox,--- MLB: xxx tickets available for the game. Get ready for a home run of excitement as the teams battle it out on the field!,2025-09-09 19:05:00,2025-09-09 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-09,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Boston Red Sox,--- MLB: xxx tickets available for the game. Catch the action and enjoy America's favorite pastime!,2025-09-10 12:35:00,2025-09-10 15:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-10,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Cincinnati Reds,--- MLB: xxx tickets available for the game. Experience the thrill of the match as teams battle it out for the win!,2025-09-12 19:05:00,2025-09-12 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-12,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Cincinnati Reds,--- MLB: xxx tickets available for the game. Don't miss the chance to catch all the action and maybe even score a home run of a good time!,2025-09-13 19:05:00,2025-09-13 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-12,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Cincinnati Reds,--- MLB: xxx tickets available for the game. Grab a ticket and score an A's Throwback T-Shirt to wear your nostalgia proudly!,2025-09-14 13:05:00,2025-09-14 16:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-12,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Houston Astros,"--- MLB: xxx tickets available for the game. Celebrate with vibrant performances and delicious food at Latin and Hispanic Heritage Night, where the culture is sure to hit it out of the park!",2025-09-23 19:05:00,2025-09-23 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-23,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Houston Astros,--- MLB: xxx tickets available for the game. Enjoy an exciting evening of baseball action that’s sure to be a home run!,2025-09-24 19:05:00,2025-09-24 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-24,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Houston Astros,--- MLB: xxx tickets available for the game. Get ready to catch some excitement as the teams battle it out on the field!,2025-09-25 12:35:00,2025-09-25 15:35:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-25,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Kansas City Royals,--- MLB: xxx tickets available for the game. Score a stylish crew neck sweatshirt with your ticket for a fantastic evening of baseball!,2025-09-26 19:05:00,2025-09-26 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-26,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
Athletics vs. Kansas City Royals,--- MLB: xxx tickets available for the game. Enjoy a night of spectacular baseball followed by a dazzling postgame fireworks show that will light up the sky!,2025-09-27 19:05:00,2025-09-27 22:05:00,No,Sports,All,"Coates, Anita",Manual,,,No,,,,,,,,No,No,No,No,2025-04-27,2025-09-26,,,,Oakland Coliseum,,,,,,,,,,,,,,,,,,,,
